class_code,class_name,row,col,x,y,block_id,random_split
40,Cropland,1561,488,635645.0,5353385.0,B07_02,test
40,Cropland,1764,458,635345.0,5351355.0,B08_02,test
40,Cropland,1400,696,637725.0,5354995.0,B07_03,train
40,Cropland,559,1019,640955.0,5363405.0,B02_05,train
40,Cropland,890,1347,644235.0,5360095.0,B04_06,test
40,Cropland,1424,697,637735.0,5354755.0,B07_03,train
40,Cropland,200,1002,640785.0,5366995.0,B01_05,train
40,Cropland,612,688,637645.0,5362875.0,B03_03,test
40,Cropland,1724,328,634045.0,5351755.0,B08_01,test
40,Cropland,483,1003,640795.0,5364165.0,B02_05,test
40,Cropland,1726,730,638065.0,5351735.0,B08_03,train
40,Cropland,1557,534,636105.0,5353425.0,B07_02,train
40,Cropland,1406,950,640265.0,5354935.0,B07_04,train
40,Cropland,1483,464,635405.0,5354165.0,B07_02,train
40,Cropland,672,722,637985.0,5362275.0,B03_03,test
40,Cropland,2185,1074,641505.0,5347145.0,B10_05,train
40,Cropland,851,1179,642555.0,5360485.0,B04_05,train
40,Cropland,394,1006,640825.0,5365055.0,B01_05,test
40,Cropland,1608,917,639935.0,5352915.0,B08_04,train
40,Cropland,237,1017,640935.0,5366625.0,B01_05,train
40,Cropland,1739,442,635185.0,5351605.0,B08_02,train
40,Cropland,1794,449,635255.0,5351055.0,B08_02,test
40,Cropland,602,671,637475.0,5362975.0,B03_03,test
40,Cropland,1357,498,635745.0,5355425.0,B06_02,test
40,Cropland,1657,514,635905.0,5352425.0,B08_02,train
40,Cropland,1830,691,637675.0,5350695.0,B09_03,test
40,Cropland,560,1071,641475.0,5363395.0,B02_05,train
40,Cropland,1579,845,639215.0,5353205.0,B07_04,train
40,Cropland,1784,826,639025.0,5351155.0,B08_04,train
40,Cropland,959,1410,644865.0,5359405.0,B04_07,train
40,Cropland,1802,750,638265.0,5350975.0,B09_03,train
40,Cropland,1640,855,639315.0,5352595.0,B08_04,train
40,Cropland,1458,835,639115.0,5354415.0,B07_04,train
40,Cropland,1681,350,634265.0,5352185.0,B08_01,train
40,Cropland,1748,696,637725.0,5351515.0,B08_03,test
40,Cropland,1529,900,639765.0,5353705.0,B07_04,test
40,Cropland,1441,796,638725.0,5354585.0,B07_03,train
40,Cropland,2206,1121,641975.0,5346935.0,B11_05,test
40,Cropland,1618,559,636355.0,5352815.0,B08_02,test
40,Cropland,1749,420,634965.0,5351505.0,B08_02,test
40,Cropland,545,1017,640935.0,5363545.0,B02_05,test
40,Cropland,1528,863,639395.0,5353715.0,B07_04,train
40,Cropland,1653,343,634195.0,5352465.0,B08_01,train
40,Cropland,2121,1057,641335.0,5347785.0,B10_05,train
40,Cropland,732,1070,641465.0,5361675.0,B03_05,train
40,Cropland,646,1297,643735.0,5362535.0,B03_06,train
40,Cropland,930,1407,644835.0,5359695.0,B04_07,train
40,Cropland,233,1028,641045.0,5366665.0,B01_05,train
40,Cropland,489,1185,642615.0,5364105.0,B02_05,train
40,Cropland,1359,580,636565.0,5355405.0,B06_02,train
40,Cropland,1402,614,636905.0,5354975.0,B07_03,train
40,Cropland,1713,366,634425.0,5351865.0,B08_01,train
40,Cropland,1746,441,635175.0,5351535.0,B08_02,train
40,Cropland,942,1382,644585.0,5359575.0,B04_06,train
40,Cropland,1469,523,635995.0,5354305.0,B07_02,train
40,Cropland,380,1040,641165.0,5365195.0,B01_05,train
40,Cropland,1486,758,638345.0,5354135.0,B07_03,train
40,Cropland,1882,1048,641245.0,5350175.0,B09_05,train
40,Cropland,1710,718,637945.0,5351895.0,B08_03,train
40,Cropland,1751,380,634565.0,5351485.0,B08_01,test
40,Cropland,2176,1093,641695.0,5347235.0,B10_05,train
40,Cropland,1482,823,638995.0,5354175.0,B07_04,train
40,Cropland,173,985,640615.0,5367265.0,B00_04,train
40,Cropland,1559,507,635835.0,5353405.0,B07_02,train
40,Cropland,1720,811,638875.0,5351795.0,B08_04,train
40,Cropland,1799,675,637515.0,5351005.0,B08_03,test
40,Cropland,1810,322,633985.0,5350895.0,B09_01,train
40,Cropland,1603,519,635955.0,5352965.0,B08_02,train
40,Cropland,1349,1393,644695.0,5355505.0,B06_06,train
40,Cropland,1638,580,636565.0,5352615.0,B08_02,test
40,Cropland,1681,862,639385.0,5352185.0,B08_04,train
40,Cropland,179,950,640265.0,5367205.0,B00_04,test
40,Cropland,2164,1121,641975.0,5347355.0,B10_05,train
40,Cropland,1764,331,634075.0,5351355.0,B08_01,train
40,Cropland,2198,1097,641735.0,5347015.0,B10_05,test
40,Cropland,1369,912,639885.0,5355305.0,B06_04,test
40,Cropland,1439,793,638695.0,5354605.0,B07_03,train
40,Cropland,1452,579,636555.0,5354475.0,B07_02,train
40,Cropland,712,586,636625.0,5361875.0,B03_02,test
40,Cropland,1508,750,638265.0,5353915.0,B07_03,test
40,Cropland,1866,1054,641305.0,5350335.0,B09_05,train
40,Cropland,1825,750,638265.0,5350745.0,B09_03,train
40,Cropland,1674,852,639285.0,5352255.0,B08_04,train
40,Cropland,926,1297,643735.0,5359735.0,B04_06,train
40,Cropland,207,992,640685.0,5366925.0,B01_04,test
40,Cropland,1547,855,639315.0,5353525.0,B07_04,test
40,Cropland,1489,485,635615.0,5354105.0,B07_02,test
40,Cropland,1455,519,635955.0,5354445.0,B07_02,train
40,Cropland,1782,687,637635.0,5351175.0,B08_03,train
40,Cropland,415,1036,641125.0,5364845.0,B02_05,train
40,Cropland,1713,363,634395.0,5351865.0,B08_01,train
40,Cropland,959,1336,644125.0,5359405.0,B04_06,train
40,Cropland,1585,488,635645.0,5353145.0,B07_02,train
40,Cropland,307,1034,641105.0,5365925.0,B01_05,train
40,Cropland,1680,962,640385.0,5352195.0,B08_04,train
40,Cropland,131,988,640645.0,5367685.0,B00_04,train
40,Cropland,2159,1170,642465.0,5347405.0,B10_05,test
40,Cropland,1636,530,636065.0,5352635.0,B08_02,train
40,Cropland,1885,1038,641145.0,5350145.0,B09_05,train
40,Cropland,1418,541,636175.0,5354815.0,B07_02,train
40,Cropland,509,1100,641765.0,5363905.0,B02_05,train
40,Cropland,1777,451,635275.0,5351225.0,B08_02,train
40,Cropland,205,993,640695.0,5366945.0,B01_04,train
40,Cropland,1675,743,638195.0,5352245.0,B08_03,train
40,Cropland,774,1328,644045.0,5361255.0,B03_06,train
40,Cropland,1396,956,640325.0,5355035.0,B06_04,train
40,Cropland,528,1000,640765.0,5363715.0,B02_05,test
40,Cropland,62,942,640185.0,5368375.0,B00_04,train
40,Cropland,1541,502,635785.0,5353585.0,B07_02,train
40,Cropland,1357,1343,644195.0,5355425.0,B06_06,test
40,Cropland,122,988,640645.0,5367775.0,B00_04,train
40,Cropland,59,963,640395.0,5368405.0,B00_04,train
40,Cropland,1706,812,638885.0,5351935.0,B08_04,train
40,Cropland,1611,1105,641815.0,5352885.0,B08_05,train
40,Cropland,1479,452,635285.0,5354205.0,B07_02,train
40,Cropland,401,985,640615.0,5364985.0,B02_04,test
40,Cropland,866,1365,644415.0,5360335.0,B04_06,train
40,Cropland,1663,836,639125.0,5352365.0,B08_04,train
40,Cropland,1588,499,635755.0,5353115.0,B07_02,test
40,Cropland,997,1350,644265.0,5359025.0,B04_06,train
40,Cropland,536,981,640575.0,5363635.0,B02_04,train
40,Cropland,1736,350,634265.0,5351635.0,B08_01,train
40,Cropland,1470,462,635385.0,5354295.0,B07_02,train
40,Cropland,1434,486,635625.0,5354655.0,B07_02,train
40,Cropland,1412,592,636685.0,5354875.0,B07_02,train
40,Cropland,1760,439,635155.0,5351395.0,B08_02,test
40,Cropland,1743,735,638115.0,5351565.0,B08_03,train
40,Cropland,578,1168,642445.0,5363215.0,B02_05,train
40,Cropland,1650,389,634655.0,5352495.0,B08_01,train
40,Cropland,1429,953,640295.0,5354705.0,B07_04,test
40,Cropland,1619,796,638725.0,5352805.0,B08_03,test
40,Cropland,1566,847,639235.0,5353335.0,B07_04,train
40,Cropland,1527,893,639695.0,5353725.0,B07_04,train
40,Cropland,1703,814,638905.0,5351965.0,B08_04,train
40,Cropland,1849,717,637935.0,5350505.0,B09_03,test
40,Cropland,1556,841,639175.0,5353435.0,B07_04,train
40,Cropland,1538,770,638465.0,5353615.0,B07_03,train
40,Cropland,91,984,640605.0,5368085.0,B00_04,train
40,Cropland,552,1179,642555.0,5363475.0,B02_05,train
40,Cropland,1683,830,639065.0,5352165.0,B08_04,train
40,Cropland,1643,469,635455.0,5352565.0,B08_02,train
40,Cropland,989,1376,644525.0,5359105.0,B04_06,train
40,Cropland,459,1116,641925.0,5364405.0,B02_05,train
40,Cropland,780,1283,643595.0,5361195.0,B03_06,test
40,Cropland,1382,912,639885.0,5355175.0,B06_04,test
40,Cropland,1716,851,639275.0,5351835.0,B08_04,train
40,Cropland,1705,664,637405.0,5351945.0,B08_03,test
40,Cropland,74,944,640205.0,5368255.0,B00_04,train
40,Cropland,1752,651,637275.0,5351475.0,B08_03,train
40,Cropland,397,1116,641925.0,5365025.0,B01_05,train
40,Cropland,1770,760,638365.0,5351295.0,B08_03,train
40,Cropland,1369,502,635785.0,5355305.0,B06_02,test
40,Cropland,1578,518,635945.0,5353215.0,B07_02,train
40,Cropland,62,980,640565.0,5368375.0,B00_04,train
40,Cropland,1445,458,635345.0,5354545.0,B07_02,train
40,Cropland,1472,551,636275.0,5354275.0,B07_02,train
40,Cropland,383,1090,641665.0,5365165.0,B01_05,train
40,Cropland,1594,824,639005.0,5353055.0,B07_04,train
40,Cropland,1712,890,639665.0,5351875.0,B08_04,train
40,Cropland,322,942,640185.0,5365775.0,B01_04,train
40,Cropland,615,795,638715.0,5362845.0,B03_03,test
40,Cropland,1673,447,635235.0,5352265.0,B08_02,train
40,Cropland,295,1002,640785.0,5366045.0,B01_05,train
40,Cropland,204,963,640395.0,5366955.0,B01_04,test
40,Cropland,1481,688,637645.0,5354185.0,B07_03,train
40,Cropland,1560,868,639445.0,5353395.0,B07_04,train
40,Cropland,1768,470,635465.0,5351315.0,B08_02,train
40,Cropland,1688,428,635045.0,5352115.0,B08_02,train
40,Cropland,1878,1052,641285.0,5350215.0,B09_05,train
40,Cropland,863,1169,642455.0,5360365.0,B04_05,train
40,Cropland,1455,487,635635.0,5354445.0,B07_02,train
40,Cropland,1669,854,639305.0,5352305.0,B08_04,train
40,Cropland,1767,470,635465.0,5351325.0,B08_02,train
40,Cropland,1663,839,639155.0,5352365.0,B08_04,test
40,Cropland,1742,410,634865.0,5351575.0,B08_02,train
40,Cropland,589,1120,641965.0,5363105.0,B02_05,train
40,Cropland,1500,790,638665.0,5353995.0,B07_03,test
40,Cropland,1539,510,635865.0,5353605.0,B07_02,train
40,Cropland,1667,459,635355.0,5352325.0,B08_02,train
40,Cropland,1821,811,638875.0,5350785.0,B09_04,test
40,Cropland,1753,313,633895.0,5351465.0,B08_01,train
40,Cropland,1775,709,637855.0,5351245.0,B08_03,train
40,Cropland,1734,690,637665.0,5351655.0,B08_03,train
40,Cropland,1489,476,635525.0,5354105.0,B07_02,train
40,Cropland,1743,973,640495.0,5351565.0,B08_04,train
40,Cropland,1436,489,635655.0,5354635.0,B07_02,train
40,Cropland,1471,589,636655.0,5354285.0,B07_02,train
40,Cropland,1647,377,634535.0,5352525.0,B08_01,test
40,Cropland,1405,944,640205.0,5354945.0,B07_04,train
40,Cropland,1472,463,635395.0,5354275.0,B07_02,train
40,Cropland,351,992,640685.0,5365485.0,B01_04,train
40,Cropland,1578,551,636275.0,5353215.0,B07_02,train
40,Cropland,1697,661,637375.0,5352025.0,B08_03,train
40,Cropland,23,928,640045.0,5368765.0,B00_04,train
40,Cropland,1459,579,636555.0,5354405.0,B07_02,train
40,Cropland,405,1010,640865.0,5364945.0,B02_05,train
40,Cropland,1550,843,639195.0,5353495.0,B07_04,train
40,Cropland,566,1185,642615.0,5363335.0,B02_05,train
40,Cropland,1816,776,638525.0,5350835.0,B09_03,train
40,Cropland,1427,559,636355.0,5354725.0,B07_02,train
40,Cropland,1701,522,635985.0,5351985.0,B08_02,train
40,Cropland,305,1022,640985.0,5365945.0,B01_05,test
40,Cropland,845,1174,642505.0,5360545.0,B04_05,test
40,Cropland,1770,874,639505.0,5351295.0,B08_04,test
40,Cropland,1724,345,634215.0,5351755.0,B08_01,train
40,Cropland,1649,494,635705.0,5352505.0,B08_02,train
40,Cropland,579,989,640655.0,5363205.0,B02_04,train
40,Cropland,1724,912,639885.0,5351755.0,B08_04,train
40,Cropland,362,1095,641715.0,5365375.0,B01_05,train
40,Cropland,1627,568,636445.0,5352725.0,B08_02,train
40,Cropland,548,1059,641355.0,5363515.0,B02_05,train
40,Cropland,396,1002,640785.0,5365035.0,B01_05,test
40,Cropland,183,991,640675.0,5367165.0,B00_04,train
40,Cropland,1772,870,639465.0,5351275.0,B08_04,test
40,Cropland,860,494,635705.0,5360395.0,B04_02,test
40,Cropland,1508,753,638295.0,5353915.0,B07_03,test
40,Cropland,1597,607,636835.0,5353025.0,B07_03,train
40,Cropland,1818,723,637995.0,5350815.0,B09_03,train
40,Cropland,613,995,640715.0,5362865.0,B03_04,train
40,Cropland,1403,570,636465.0,5354965.0,B07_02,train
40,Cropland,1713,931,640075.0,5351865.0,B08_04,test
40,Cropland,604,1193,642695.0,5362955.0,B03_05,test
40,Cropland,1958,1064,641405.0,5349415.0,B09_05,test
40,Cropland,1530,792,638685.0,5353695.0,B07_03,test
40,Cropland,1670,395,634715.0,5352295.0,B08_01,train
40,Cropland,995,1384,644605.0,5359045.0,B04_06,train
40,Cropland,440,977,640535.0,5364595.0,B02_04,train
40,Cropland,1582,521,635975.0,5353175.0,B07_02,test
40,Cropland,1453,445,635215.0,5354465.0,B07_02,train
40,Cropland,492,983,640595.0,5364075.0,B02_04,train
40,Cropland,1433,783,638595.0,5354665.0,B07_03,test
40,Cropland,1681,739,638155.0,5352185.0,B08_03,test
40,Cropland,1702,820,638965.0,5351975.0,B08_04,train
40,Cropland,448,975,640515.0,5364515.0,B02_04,test
40,Cropland,1667,497,635735.0,5352325.0,B08_02,train
40,Cropland,1762,460,635365.0,5351375.0,B08_02,train
40,Cropland,743,1302,643785.0,5361565.0,B03_06,train
40,Cropland,1762,721,637975.0,5351375.0,B08_03,train
40,Cropland,978,1403,644795.0,5359215.0,B04_07,train
40,Cropland,1583,491,635675.0,5353165.0,B07_02,train
40,Cropland,462,1078,641545.0,5364375.0,B02_05,test
40,Cropland,1494,595,636715.0,5354055.0,B07_02,train
40,Cropland,1735,890,639665.0,5351645.0,B08_04,test
40,Cropland,611,994,640705.0,5362885.0,B03_04,train
40,Cropland,1422,878,639545.0,5354775.0,B07_04,test
40,Cropland,965,1404,644805.0,5359345.0,B04_07,train
40,Cropland,1683,899,639755.0,5352165.0,B08_04,train
40,Cropland,1483,478,635545.0,5354165.0,B07_02,train
40,Cropland,625,1156,642325.0,5362745.0,B03_05,train
40,Cropland,83,967,640435.0,5368165.0,B00_04,train
40,Cropland,733,1344,644205.0,5361665.0,B03_06,test
40,Cropland,960,706,637825.0,5359395.0,B04_03,train
40,Cropland,1735,830,639065.0,5351645.0,B08_04,train
40,Cropland,1482,560,636365.0,5354175.0,B07_02,test
40,Cropland,1470,795,638715.0,5354295.0,B07_03,train
40,Cropland,1787,885,639615.0,5351125.0,B08_04,train
40,Cropland,949,1401,644775.0,5359505.0,B04_07,test
40,Cropland,568,1037,641135.0,5363315.0,B02_05,train
40,Cropland,1610,843,639195.0,5352895.0,B08_04,train
40,Cropland,1533,575,636515.0,5353665.0,B07_02,test
40,Cropland,1842,770,638465.0,5350575.0,B09_03,train
40,Cropland,1564,502,635785.0,5353355.0,B07_02,test
40,Cropland,1719,343,634195.0,5351805.0,B08_01,train
40,Cropland,1769,701,637775.0,5351305.0,B08_03,train
40,Cropland,1745,701,637775.0,5351545.0,B08_03,train
40,Cropland,1556,839,639155.0,5353435.0,B07_04,train
40,Cropland,1667,741,638175.0,5352325.0,B08_03,train
40,Cropland,1681,508,635845.0,5352185.0,B08_02,train
40,Cropland,924,1354,644305.0,5359755.0,B04_06,train
40,Cropland,1785,861,639375.0,5351145.0,B08_04,train
40,Cropland,1525,787,638635.0,5353745.0,B07_03,train
40,Cropland,1750,884,639605.0,5351495.0,B08_04,train
40,Cropland,1780,684,637605.0,5351195.0,B08_03,train
40,Cropland,325,963,640395.0,5365745.0,B01_04,train
40,Cropland,1832,875,639515.0,5350675.0,B09_04,train
40,Cropland,1645,840,639165.0,5352545.0,B08_04,train
40,Cropland,300,992,640685.0,5365995.0,B01_04,train
40,Cropland,1419,491,635675.0,5354805.0,B07_02,train
40,Cropland,1609,1112,641885.0,5352905.0,B08_05,train
40,Cropland,231,983,640595.0,5366685.0,B01_04,train
40,Cropland,1608,507,635835.0,5352915.0,B08_02,train
40,Cropland,647,675,637515.0,5362525.0,B03_03,train
40,Cropland,1913,1071,641475.0,5349865.0,B09_05,test
40,Cropland,1719,490,635665.0,5351805.0,B08_02,test
40,Cropland,876,1375,644515.0,5360235.0,B04_06,train
40,Cropland,1826,740,638165.0,5350735.0,B09_03,test
40,Cropland,498,1029,641055.0,5364015.0,B02_05,test
40,Cropland,1595,591,636675.0,5353045.0,B07_02,train
40,Cropland,1580,873,639495.0,5353195.0,B07_04,train
40,Cropland,1591,814,638905.0,5353085.0,B07_04,train
40,Cropland,1756,839,639155.0,5351435.0,B08_04,train
40,Cropland,946,1400,644765.0,5359535.0,B04_07,train
40,Cropland,284,1035,641115.0,5366155.0,B01_05,train
40,Cropland,1685,945,640215.0,5352145.0,B08_04,test
40,Cropland,635,710,637865.0,5362645.0,B03_03,train
40,Cropland,1663,823,638995.0,5352365.0,B08_04,train
40,Cropland,1655,400,634765.0,5352445.0,B08_02,train
40,Cropland,528,967,640435.0,5363715.0,B02_04,train
40,Cropland,1469,756,638325.0,5354305.0,B07_03,train
40,Cropland,1891,1054,641305.0,5350085.0,B09_05,train
40,Cropland,1554,674,637505.0,5353455.0,B07_03,train
40,Cropland,1500,772,638485.0,5353995.0,B07_03,test
40,Cropland,1789,875,639515.0,5351105.0,B08_04,train
40,Cropland,1569,847,639235.0,5353305.0,B07_04,test
40,Cropland,1418,893,639695.0,5354815.0,B07_04,train
40,Cropland,1668,740,638165.0,5352315.0,B08_03,train
40,Cropland,1460,475,635515.0,5354395.0,B07_02,train
40,Cropland,1791,443,635195.0,5351085.0,B08_02,train
40,Cropland,1713,926,640025.0,5351865.0,B08_04,train
40,Cropland,81,966,640425.0,5368185.0,B00_04,train
40,Cropland,1825,642,637185.0,5350745.0,B09_03,train
40,Cropland,1448,607,636835.0,5354515.0,B07_03,train
40,Cropland,1650,487,635635.0,5352495.0,B08_02,test
40,Cropland,552,994,640705.0,5363475.0,B02_04,train
40,Cropland,891,498,635745.0,5360085.0,B04_02,train
40,Cropland,616,1148,642245.0,5362835.0,B03_05,train
40,Cropland,1350,520,635965.0,5355495.0,B06_02,test
40,Cropland,240,1003,640795.0,5366595.0,B01_05,test
40,Cropland,1560,677,637535.0,5353395.0,B07_03,train
40,Cropland,1482,528,636045.0,5354175.0,B07_02,train
40,Cropland,2192,1072,641485.0,5347075.0,B10_05,test
40,Cropland,394,979,640555.0,5365055.0,B01_04,train
40,Cropland,1771,908,639845.0,5351285.0,B08_04,test
40,Cropland,560,1180,642565.0,5363395.0,B02_05,test
40,Cropland,577,1160,642365.0,5363225.0,B02_05,test
40,Cropland,1735,648,637245.0,5351645.0,B08_03,train
40,Cropland,589,1133,642095.0,5363105.0,B02_05,train
40,Cropland,1568,858,639345.0,5353315.0,B07_04,train
40,Cropland,1707,901,639775.0,5351925.0,B08_04,train
40,Cropland,1841,695,637715.0,5350585.0,B09_03,train
40,Cropland,1817,332,634085.0,5350825.0,B09_01,train
40,Cropland,1717,762,638385.0,5351825.0,B08_03,train
40,Cropland,1805,941,640175.0,5350945.0,B09_04,train
40,Cropland,1821,663,637395.0,5350785.0,B09_03,train
40,Cropland,1344,542,636185.0,5355555.0,B06_02,test
40,Cropland,1469,592,636685.0,5354305.0,B07_02,test
40,Cropland,404,1027,641035.0,5364955.0,B02_05,test
40,Cropland,1640,882,639585.0,5352595.0,B08_04,train
40,Cropland,1409,887,639635.0,5354905.0,B07_04,train
40,Cropland,1744,711,637875.0,5351555.0,B08_03,train
40,Cropland,1722,435,635115.0,5351775.0,B08_02,train
40,Cropland,1340,657,637335.0,5355595.0,B06_03,test
40,Cropland,1768,691,637675.0,5351315.0,B08_03,train
40,Cropland,967,1414,644905.0,5359325.0,B04_07,train
40,Cropland,1703,711,637875.0,5351965.0,B08_03,train
40,Cropland,1404,498,635745.0,5354955.0,B07_02,train
40,Cropland,1687,386,634625.0,5352125.0,B08_01,test
40,Cropland,611,1197,642735.0,5362885.0,B03_05,train
40,Cropland,1783,854,639305.0,5351165.0,B08_04,test
40,Cropland,683,1026,641025.0,5362165.0,B03_05,train
40,Cropland,297,1092,641685.0,5366025.0,B01_05,test
40,Cropland,304,1054,641305.0,5365955.0,B01_05,test
40,Cropland,1447,913,639895.0,5354525.0,B07_04,test
40,Cropland,900,1398,644745.0,5359995.0,B04_06,train
40,Cropland,620,699,637755.0,5362795.0,B03_03,test
40,Cropland,1756,814,638905.0,5351435.0,B08_04,train
40,Cropland,1433,460,635365.0,5354665.0,B07_02,test
40,Cropland,289,1056,641325.0,5366105.0,B01_05,test
40,Cropland,1727,984,640605.0,5351725.0,B08_04,train
40,Cropland,1352,1338,644145.0,5355475.0,B06_06,test
40,Cropland,1406,552,636285.0,5354935.0,B07_02,train
40,Cropland,1896,1043,641195.0,5350035.0,B09_05,train
40,Cropland,1590,786,638625.0,5353095.0,B07_03,train
40,Cropland,1443,740,638165.0,5354565.0,B07_03,train
40,Cropland,1731,414,634905.0,5351685.0,B08_02,test
40,Cropland,566,1011,640875.0,5363335.0,B02_05,train
40,Cropland,283,1025,641015.0,5366165.0,B01_05,train
40,Cropland,1580,760,638365.0,5353195.0,B07_03,train
40,Cropland,1550,725,638015.0,5353495.0,B07_03,train
40,Cropland,1824,869,639455.0,5350755.0,B09_04,train
40,Cropland,454,1104,641805.0,5364455.0,B02_05,train
40,Cropland,1614,485,635615.0,5352855.0,B08_02,test
40,Cropland,1836,734,638105.0,5350635.0,B09_03,train
40,Cropland,433,1043,641195.0,5364665.0,B02_05,train
40,Cropland,1582,796,638725.0,5353175.0,B07_03,train
40,Cropland,460,1121,641975.0,5364395.0,B02_05,test
40,Cropland,1656,455,635315.0,5352435.0,B08_02,train
40,Cropland,700,1112,641885.0,5361995.0,B03_05,train
40,Cropland,1409,487,635635.0,5354905.0,B07_02,train
40,Cropland,529,964,640405.0,5363705.0,B02_04,test
40,Cropland,1445,247,633235.0,5354545.0,B07_01,test
40,Cropland,1709,548,636245.0,5351905.0,B08_02,test
40,Cropland,1480,812,638885.0,5354195.0,B07_04,train
40,Cropland,1382,521,635975.0,5355175.0,B06_02,train
40,Cropland,1393,527,636035.0,5355065.0,B06_02,train
40,Cropland,1767,785,638615.0,5351325.0,B08_03,test
40,Cropland,1713,726,638025.0,5351865.0,B08_03,train
40,Cropland,614,1209,642855.0,5362855.0,B03_06,train
40,Cropland,334,974,640505.0,5365655.0,B01_04,train
40,Cropland,1691,388,634645.0,5352085.0,B08_01,test
40,Cropland,722,1067,641435.0,5361775.0,B03_05,train
40,Cropland,265,951,640275.0,5366345.0,B01_04,train
40,Cropland,1399,679,637555.0,5355005.0,B06_03,train
40,Cropland,1366,502,635785.0,5355335.0,B06_02,train
40,Cropland,1711,778,638545.0,5351885.0,B08_03,test
40,Cropland,1390,634,637105.0,5355095.0,B06_03,train
40,Cropland,1650,574,636505.0,5352495.0,B08_02,train
40,Cropland,1533,537,636135.0,5353665.0,B07_02,test
40,Cropland,1736,922,639985.0,5351635.0,B08_04,train
40,Cropland,1631,420,634965.0,5352685.0,B08_02,test
40,Cropland,1374,487,635635.0,5355255.0,B06_02,train
40,Cropland,1363,1398,644745.0,5355365.0,B06_06,test
40,Cropland,1401,876,639525.0,5354985.0,B07_04,test
40,Cropland,1599,521,635975.0,5353005.0,B07_02,train
40,Cropland,1485,690,637665.0,5354145.0,B07_03,train
40,Cropland,1484,514,635905.0,5354155.0,B07_02,train
40,Cropland,1546,741,638175.0,5353535.0,B07_03,train
40,Cropland,1439,769,638455.0,5354605.0,B07_03,train
40,Cropland,1806,710,637865.0,5350935.0,B09_03,train
40,Cropland,739,778,638545.0,5361605.0,B03_03,train
40,Cropland,957,1395,644715.0,5359425.0,B04_06,train
40,Cropland,1807,930,640065.0,5350925.0,B09_04,test
40,Cropland,1744,779,638555.0,5351555.0,B08_03,train
40,Cropland,1682,857,639335.0,5352175.0,B08_04,train
40,Cropland,532,973,640495.0,5363675.0,B02_04,train
40,Cropland,1748,929,640055.0,5351515.0,B08_04,train
40,Cropland,1408,696,637725.0,5354915.0,B07_03,train
40,Cropland,762,1309,643855.0,5361375.0,B03_06,train
40,Cropland,1603,480,635565.0,5352965.0,B08_02,train
40,Cropland,1650,556,636325.0,5352495.0,B08_02,test
40,Cropland,574,1130,642065.0,5363255.0,B02_05,test
40,Cropland,1679,403,634795.0,5352205.0,B08_02,train
40,Cropland,1732,401,634775.0,5351675.0,B08_02,train
40,Cropland,619,798,638745.0,5362805.0,B03_03,train
40,Cropland,1489,479,635555.0,5354105.0,B07_02,test
40,Cropland,1815,328,634045.0,5350845.0,B09_01,test
40,Cropland,980,1385,644615.0,5359195.0,B04_06,train
40,Cropland,1427,881,639575.0,5354725.0,B07_04,train
40,Cropland,1750,841,639175.0,5351495.0,B08_04,train
40,Cropland,2183,1086,641625.0,5347165.0,B10_05,train
40,Cropland,1729,718,637945.0,5351705.0,B08_03,test
40,Cropland,1796,802,638785.0,5351035.0,B08_04,train
40,Cropland,302,980,640565.0,5365975.0,B01_04,train
40,Cropland,1533,759,638355.0,5353665.0,B07_03,train
40,Cropland,1366,867,639435.0,5355335.0,B06_04,test
40,Cropland,589,1119,641955.0,5363105.0,B02_05,train
40,Cropland,1797,667,637435.0,5351025.0,B08_03,train
40,Cropland,1556,653,637295.0,5353435.0,B07_03,test
40,Cropland,1708,916,639925.0,5351915.0,B08_04,train
40,Cropland,491,1220,642965.0,5364085.0,B02_06,test
40,Cropland,191,994,640705.0,5367085.0,B00_04,train
40,Cropland,344,988,640645.0,5365555.0,B01_04,test
40,Cropland,1802,710,637865.0,5350975.0,B09_03,train
40,Cropland,603,1013,640895.0,5362965.0,B03_05,train
40,Cropland,602,707,637835.0,5362975.0,B03_03,test
40,Cropland,580,1108,641845.0,5363195.0,B02_05,train
40,Cropland,1800,682,637585.0,5350995.0,B09_03,train
40,Cropland,1650,520,635965.0,5352495.0,B08_02,test
40,Cropland,1505,483,635595.0,5353945.0,B07_02,train
40,Cropland,1527,494,635705.0,5353725.0,B07_02,train
40,Cropland,1534,754,638305.0,5353655.0,B07_03,test
40,Cropland,476,1005,640815.0,5364235.0,B02_05,test
40,Cropland,1366,898,639745.0,5355335.0,B06_04,train
40,Cropland,277,1044,641205.0,5366225.0,B01_05,train
40,Cropland,1563,691,637675.0,5353365.0,B07_03,test
40,Cropland,845,1403,644795.0,5360545.0,B04_07,train
40,Cropland,1750,854,639305.0,5351495.0,B08_04,test
40,Cropland,1737,345,634215.0,5351625.0,B08_01,train
40,Cropland,653,1165,642415.0,5362465.0,B03_05,train
40,Cropland,1650,435,635115.0,5352495.0,B08_02,train
40,Cropland,1711,457,635335.0,5351885.0,B08_02,train
40,Cropland,1802,485,635615.0,5350975.0,B09_02,test
40,Cropland,491,1157,642335.0,5364085.0,B02_05,train
40,Cropland,1734,821,638975.0,5351655.0,B08_04,train
40,Cropland,1449,448,635245.0,5354505.0,B07_02,train
40,Cropland,672,681,637575.0,5362275.0,B03_03,train
